row_id,COUNTRY_CODE,COUNTRY_NAME,screening_tier,signal_count,is_verify,trigger_reason,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,veto_any,veto_all_missing,veto_gibberish,attention_number_fail,attention_response_fail,attention_any_fail,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP,COUNTRY_CONT,final_decision,decision,reason
29396,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.431863709238405,0.5,Die Allgemeinheit,NA,213,1,56,0,3,50-59,Europe,,invalid,longstring（straightlining）
29397,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.551076730516919,0.8682431421244593,"die Allgemeinheit, wenn es keine Wissenschaft ist, die im Dienste von Konzernen arbeitet",NA,213,1,49,0,4,40-49,Europe,,invalid,longstring（straightlining）
29402,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,22.0,8.552282225497757,,NA,Seine Studie ist eine moderne und genaue wissenschaftliche Studie und Untersuchung der Mysterien und Geheimnisse seiner Entstehung,213,1,28,1,4,18-29,Europe,,invalid,longstring（straightlining）
29405,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,8.170917110494155,-0.6573757351339165,"Politik und Industrie profitieren am meisten von Wissenschaft und Forschung. Viele Wissenschaftler sind in Firmen beschäftigt, daher sind ihre Forschungen entsprechend gefärbt. Politik macht sich Wissenschaft zu nutze, um die Menschen zu manipulieren und in ihre gewünschten Richtungen zu drängen, anders lautende Angaben objektiver Wissenschaftler werden unterdrückt, oder die Wissenschaftler selbst diffamiert und ihre öffentlichen Beiträge gelöscht, Vorträge sabotiert u.v.m. (siehe z. B. Historiker und Friedensforscher Dr. Daniele Ganser). Eigentlich müsste man jede Nachricht in den öffentlichen Medien zuerst auf Herz und Nieren auf Wahrheitsgehalt, Quelle, Logik und ""wer profitiert von dieser Information""  prüfen.",NA,213,1,67,0,3,60+,Europe,,invalid,longstring（straightlining）
29406,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.45548213446622,,Die Industrie. Alle guten Erfindungen werden vermarktet und zu Geld gemacht.,NA,213,1,35,0,3,30-39,Europe,,invalid,longstring（straightlining）
29408,NLD,Netherlands,MEDIUM,1,0,odd_even_low,0,0,0,1,0,0,0,0,0,0,7.0,4.891136855494584,-1.0,NA,is gecontroleerd,213,1,44,0,3,40-49,Europe,,valid,
29409,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.899672608671851,0.10846522890932808,NA,"gebildet, intelligent, forschend, neutral, nicht geldgierig, nur der Sache dienend und verpflichtet.",213,1,69,1,4,60+,Europe,,invalid,longstring（straightlining）
29415,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,9.185654143640521,-0.5855400437691199,NA,Er redet über alternativen. Redet nicht alles schön. Hat Zukunfts Ideen die Hand und Fuß haben können. Redet nicht nach dem Mund der Politik.,213,1,38,0,3,30-39,Europe,,invalid,longstring（straightlining）
29417,NLD,Netherlands,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,27.0,3.7399081267667835,,iedereen,NA,213,1,27,0,4,18-29,Europe,,invalid,longstring（straightlining）
29423,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.821324148477812,,NA,Das sie glaubwürdig agieren. ,213,1,45,1,4,40-49,Europe,,invalid,longstring（straightlining）
29425,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.316865216461995,0.7071067811865476,"Hoffentlich die ganze Welt. Auch wenn viele negative, zerstörerische Dinge von der Wissenschaft erschaffen wurden, sind wir aktuell vermutlich mehr denn jemals zuvor darauf angewiesen, dass die Wissenschaft die größte Krise der Welt - die Klimakrise - uns (Menschen, Tiere, Natur) zu überstehen.",NA,213,1,47,1,4,40-49,Europe,,invalid,longstring（straightlining）
29426,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.114565289027735,0.5423261445466404,Die Gesellschaft,NA,213,1,27,1,4,18-29,Europe,,invalid,longstring（straightlining）
29428,NLD,Netherlands,MEDIUM,1,0,mahalanobis_outlier,0,0,1,0,0,0,0,0,0,0,5.0,10.057259504487703,0.6666666666666666,De wetenschap,NA,213,1,57,1,4,50-59,Europe,,valid,
29432,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.021074908050722,,NA,Wissenschafliche Studien sind durch verschiedene Test´s hinterlegt und bewiesen.,213,1,45,1,3,40-49,Europe,,invalid,longstring（straightlining）
29435,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.261707262425593,0.0,"Die Konzerne (z.B. Pharma-Industrie), weil nur sie damit Geld verdienen.",NA,213,1,71,0,3,60+,Europe,,invalid,longstring（straightlining）
29438,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.39160185296415,0.4472135954999579,wir jetzt und die folgenden Generationen,NA,213,1,67,0,3,60+,Europe,,invalid,longstring（straightlining）
29440,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.489728475687946,,das kann ich so gar nicht sagen - wissenschaft ist vielfältig und ich glaube das eine menge menschen daran verdienen. wissenschaft ist auch arzneimittel - da verdienen die Phramaindustrie dran und dies recht gut. wissenschaft ist aber auch etwas ganz anderes und somit würde ich sagen man verdient nicht immer daran,NA,213,1,50,1,3,50-59,Europe,,invalid,longstring（straightlining）
29442,DEU,Germany,MEDIUM,1,0,odd_even_low,0,0,0,1,0,0,0,0,0,0,7.0,6.829211983336335,-1.0,"Jeder, Menschen die ihre Fragen gerne beantwortet hätten, neue Erkenntnisse ",NA,213,1,32,0,4,30-39,Europe,,valid,
29445,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.348028763913408,,NA,"Faktenbasiert 
Neutral 
Sachlich 
Nicht im Vordergrund stehen ",213,1,26,1,3,18-29,Europe,,invalid,longstring（straightlining）
29449,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,28.0,2.1760589168912623,,Weiß ich nicht ,NA,213,1,23,1,3,18-29,Europe,,invalid,longstring（straightlining）
29461,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.449460544471341,0.8600131635675317,"1. Wirtschaft
2. Staat (Steuereinnahmen)
3. evt die Bevölkerung",NA,213,1,67,1,3,60+,Europe,,invalid,longstring（straightlining）
29471,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.29340920895753,0.6324555320336759,NA,"ich weiß nicht
",213,1,28,1,4,18-29,Europe,,invalid,longstring（straightlining）
29474,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.8177609953315073,,NA,-99,213,1,54,0,3,50-59,Europe,,invalid,longstring（straightlining）
29486,DEU,Germany,MEDIUM,1,0,odd_even_low,0,0,0,1,0,0,0,0,0,0,6.0,4.004312615695635,-1.0,Die  bürger,NA,213,1,58,0,3,50-59,Europe,,valid,
29487,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.710139729892698,-0.2,-99,NA,213,1,19,0,3,18-29,Europe,,invalid,longstring（straightlining）
29488,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.267638895565558,0.6123724356957946,NA,"Es geht darum, ein bestimmtes Thema ""neutral"" zu ""bearbeiten. Mit neutral meine ich, dass das Thema abgearbeitet wird, ohne dass dabei pokitische Interessen, wirtschaftliche Interessen gesellschaftliche Interessen etc. im Fordergrund stehen und besonders berücksichtigt werden. 
Bei der Abarbeitung von Themen geht es um die wahre Grundlage, dabei kann das Ergebnis auch sein, dass das Ergebnis nicht dem Wunsch des Bearbeiters entspricht.  Bei technischen Sachen kann das Ergebnis sein, funktioniert nicht, d.h. die Arbeit war umsonst, genauso wie bei medizinischen Entwicklungen, das z.B. ein neues Medikament nicht wirkt oder starke Nebenwirkungen hat. 
So gibt es z.B. Institute etc., die den Gewerkschaften oder den Arbeitgebern oder anderen Institutionen nahe stehen, wo veröffentlichte Ergebnisse oft eine Tendenz haben, die für mich nicht vertrauenswürdig sind.",213,1,66,1,4,60+,Europe,,invalid,longstring（straightlining）
29489,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,20.0,6.358519900603214,,Alle profitieren von der Wissenschaft wenn man sie nur lässt,NA,213,1,60,1,3,60+,Europe,,invalid,longstring（straightlining）
29492,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.307786478511563,-0.5,NA,"Wissenschaftler sind der Wahrheit verpflichtet.
Macht ein Wissenschaften Fehler, werden diese früher oder später von anderen Wissenschaftlern entdeckt und öffentlich gemacht.",213,1,69,1,4,60+,Europe,,invalid,longstring（straightlining）
29495,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,57.0,4.85259878825383,,NA,"Because it proves many things right,so that makes it reliable ",213,1,27,0,4,18-29,Europe,,invalid,longstring（straightlining）
29503,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,2.373098393353648,,Keine Ahnung ,NA,213,1,29,0,3,18-29,Europe,,invalid,longstring（straightlining）
29512,ESP,Spain,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.171630780830928,0.0,"Aunque los propios científicos son los más beneficiados por el apartado científico, toda la sociedad se beneficia de los avances de la ciencia en todos los campos.",NA,213,1,24,1,4,18-29,Europe,,invalid,longstring（straightlining）
29513,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.280950224829765,-0.5423261445466404,NA,"Sie können Forschungsergebnisse belegen, sodass es schlüssig ist. ",213,1,34,0,3,30-39,Europe,,invalid,longstring（straightlining）
29516,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.423153920235019,,NA,Das sie wahrheitsgemäß über ein Thema berichten ,213,1,57,1,4,50-59,Europe,,invalid,longstring（straightlining）
29518,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.4894614546322886,0.4472135954999579,NA,wenn man s nachfolziehen kann was er sagt und tut,213,1,52,1,3,50-59,Europe,,invalid,longstring（straightlining）
29519,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.87054179116268,0.6123724356957946,"jeder profitiert von Wissenschaft, denn nur mit Wissenschaft können wir die Welt verstehen",NA,213,1,45,0,4,40-49,Europe,,invalid,longstring（straightlining）
29522,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.192514517772099,0.7656414934887764,Ohne Wissenschaft gäbe es keinen Fortschritt in der Medizin und es ginge allen kranken Menschen viel schlechter. Dies ist für mich einer der wichtigsten Bereiche,NA,213,1,58,0,3,50-59,Europe,,invalid,longstring（straightlining）
29527,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,26.0,2.011296719723115,,im prinzip die menschheit. aber die politik kann leider meistens keinen konsens finden um die wissenschaftlichen erkenntnisse effektiv in die tat umzusetzen.,NA,213,1,33,1,4,30-39,Europe,,invalid,longstring（straightlining）
29532,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.144916097651399,0.7071067811865476,NA,"ich weiß nicht
",213,1,28,1,4,18-29,Europe,,invalid,longstring（straightlining）
29535,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.845066791556419,0.25,-99,NA,213,1,63,0,3,60+,Europe,,invalid,longstring（straightlining）
29536,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.186055581694058,,"alle, die guten und die bösen, je nach dem, wie die Infos genutzt werden. Es müsste mehr auf die Wissenschaft gehört werden, Klimawandel.",NA,213,1,65,1,4,60+,Europe,,invalid,longstring（straightlining）
29541,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,5.568370061088427,0.6324555320336759,NA,wenn er gut fundiert recherchiert ,213,1,49,0,3,40-49,Europe,,invalid,longstring（straightlining）
29542,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.353023321058892,,NA,Ich gehe davon aus das die Wissenschaft glaubwürdig sich ,213,1,75,0,3,60+,Europe,,invalid,longstring（straightlining）
29543,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,26.0,2.2950019266304116,,NA,.,213,1,31,0,3,30-39,Europe,,invalid,longstring（straightlining）
29545,ESP,Spain,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,6.828492979211189,0.8043996665398437,Todos los seres humanos,NA,213,1,26,1,4,18-29,Europe,,invalid,longstring（straightlining）
29550,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.0785110615319145,,"Das ist schwierig zu beantworten, da Wissenschaft nicht mehr sehr angesehen ist durch Politik und Medien. Es wird etwas behauptet, das Wort ""Wissenschaft"" benutzt für etwas, was nicht stimmt. ""Richtige"" Wissenschaft bekommt man nu r noch selten und man weiß dann auch nicht, ob es wirklich wahr ist, wegen dem zuvor erwähnten Problem.",NA,213,1,42,0,3,40-49,Europe,,invalid,longstring（straightlining）
29551,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.18346864862927,0.4472135954999579,NA,"Die Arbeit sollte transparent sein, man sollte nachvollziehen können, um was es genau geht. Die Erklärungen zu wissenschaftlichen Zusammenhängen sollten klar und verständlich sein.",213,1,61,1,3,60+,Europe,,invalid,longstring（straightlining）
29557,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,19.0,3.667292991008933,,NA,"Detaillierte Informationen von wissenschaftlichen Beträgen, die aufgrund von Forschungen basieren. ",213,1,65,0,3,60+,Europe,,invalid,longstring（straightlining）
29566,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,22.0,2.7383933165397787,,NA,Viele bekannte und korrekte Arbeiten ,213,1,29,1,3,18-29,Europe,,invalid,longstring（straightlining）
29567,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,2.885040442046084,,"wissenschaft ist sehr wichtig vor allem im medizinischem Bereich, profitieren werden Patienten aber vor allem Pharma - Industrie",NA,213,1,59,0,3,50-59,Europe,,invalid,longstring（straightlining）
29570,DEU,Germany,MEDIUM,1,0,odd_even_low,0,0,0,1,0,0,0,0,0,0,4.0,7.858732489829075,-1.0,NA,Eine gute Reputation.,213,1,36,0,4,30-39,Europe,,valid,
29574,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,6.697969735025967,-0.2970442628930023,Wir Menschen brauchen sie um besser leben zu können.,NA,213,1,40,1,3,40-49,Europe,,invalid,longstring（straightlining）
29576,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.104131576118366,,"Die Pharmaindustrie, da die Wissenschaft diese sehr stark beeinflussen kann.",NA,213,1,29,0,3,18-29,Europe,,invalid,longstring（straightlining）
29578,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.246873287877657,0.29411764705882354,NA,"Fachliche Qualifikation, wer sie finanziert, ob sie langfristig bei ihrer Meinung bleiben oder sich neuen Erkenntnissen anpasse.",213,1,25,0,4,18-29,Europe,,invalid,longstring（straightlining）
29579,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.951886344643276,0.31622776601683794,NA,Wenn die Aussage der Wissenschaftler auf einer Statistik oder Wissenschaftlichen Studie beruht.,213,1,19,1,3,18-29,Europe,,invalid,longstring（straightlining）
29585,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,2.5087843099040996,,NA,Fällt mir spontan nichts ein,213,1,35,0,3,30-39,Europe,,invalid,longstring（straightlining）
29590,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.479478275318159,0.5773502691896257,Die Forschung zur Entwicklung neuer Möglichkeiten,NA,213,1,52,0,3,50-59,Europe,,invalid,longstring（straightlining）
29592,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,19.0,6.986781587349095,, vd fd ,NA,213,1,90,1,4,60+,Europe,,invalid,longstring（straightlining）
29596,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.179639326823857,0.7977240352174656,NA,Ehrlichkeit Herzblut Zuversicht,213,1,60,1,3,60+,Europe,,invalid,longstring（straightlining）
29608,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.533303654613302,0.25,NA,"Ehrlichkeit! Dass Berichte nicht durch kommerzielle Aspekte beeinflusst sind, Beispiel: als es in sehr. Corona-Pandemie anfangs zu wenig Maskan gab, erklärte die Wissenschaft, sie wären nutzlos, später, als sie im Überfluss produziert waren wurden sie Pflicht. ",213,1,73,0,3,60+,Europe,,invalid,longstring（straightlining）
29610,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.721663027647024,,Universitäten und Kliniken,NA,213,1,67,0,3,60+,Europe,,invalid,longstring（straightlining）
29611,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,26.0,5.518918188572201,,NA,Ehrlichkeit,213,1,36,1,4,30-39,Europe,,invalid,longstring（straightlining）
29617,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,19.0,5.334817429023206,0.43301270189221935,NA,"Qualifikationen, ",213,1,25,1,3,18-29,Europe,,invalid,longstring（straightlining）
29621,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.877143254801404,0.17149858514250882,NA,"Wenn er das entsprechende Fachwissen hat, neugierig, kritisch, objektiv und ehrlich ist",213,1,60,0,3,60+,Europe,,invalid,longstring（straightlining）
29626,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,28.0,8.360485017072044,,die wissenschaftler selbst,NA,213,1,66,0,3,60+,Europe,,invalid,longstring（straightlining）
29628,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.67815171205103,0.0,NA,"Das sie oder er das beste geben um den Anforderungen der Neuzeit gerecht zu werden, sollten aber nicht blind Forschen",213,1,67,1,3,60+,Europe,,invalid,longstring（straightlining）
29630,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.6307582473691395,,-99,NA,213,1,26,1,3,18-29,Europe,,invalid,longstring（straightlining）
29631,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.138884160814164,,NA,"Veröffentlichung von Arbeiten
 Forschungsprotokolle
Komunikation der Forschungsergebnisse in wissenschaftliche Diskussionen",213,1,63,0,3,60+,Europe,,invalid,longstring（straightlining）
29632,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.28806025119845,0.10846522890932808,NA,Transparenz ,213,1,24,0,4,18-29,Europe,,invalid,longstring（straightlining）
29641,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.932775795237957,1.0,NA,"wie er/sie seine Aufgabe erfüllt, welche Einstellung er/sie hat.
Unvoreingenommen?",213,1,54,0,3,50-59,Europe,,invalid,longstring（straightlining）
29642,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.300368340797269,0.29277002188455997,NA,Das ist bei mir eine reine Gefühlssache. Da gibt es bei mir kein bestimmtes Rezept.,213,1,56,0,3,50-59,Europe,,invalid,longstring（straightlining）
29647,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.58997154896036,0.5,Menschheit,NA,213,1,25,1,3,18-29,Europe,,invalid,longstring（straightlining）
29652,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,9.043288625905005,0.9365858115816941,"Die Industrie,der Handel,die Dienstleistungen,der Mensch im einzelnen",NA,213,1,63,1,3,60+,Europe,,invalid,longstring（straightlining）
29658,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.635893141654547,0.7006490497453707,NA,Wenn ein Wissenschaftler alle Aspekte einbezieht ob Negativ oder Positiv für seine Arbeit.,213,1,37,1,3,30-39,Europe,,invalid,longstring（straightlining）
29659,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,2.577524199988611,,NA,wissen,213,1,66,1,3,60+,Europe,,invalid,longstring（straightlining）
29662,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.8928158978805594,0.7745966692414834,NA,Wenn er oder die sehr viel fundiertes Wissen über Themen hat und Dinge „beweisen“ kann,213,1,27,0,3,18-29,Europe,,invalid,longstring（straightlining）
29668,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.984976994922105,0.8944271909999159,NA,Wenn es fundierte nachweisbare Quellen gibt,213,1,59,0,3,50-59,Europe,,invalid,longstring（straightlining）
29669,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.76720462370071,0.4472135954999579,NA,"Sachliche Erklärung,  im Interview verständliche Antworten, ",213,1,37,1,3,30-39,Europe,,invalid,longstring（straightlining）
29678,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.806799569627956,0.5855400437691199,Die Reichen und die Industrie. Weil die meisten Ergebnisse der Wissenschaft der normalen Bevölkerung vorenthalten wird oder teuer verkauft.,NA,213,1,58,0,3,50-59,Europe,,invalid,longstring（straightlining）
29687,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,26.0,5.389385496824281,,Weil ich Neugierig bin,NA,213,1,35,1,4,30-39,Europe,,invalid,longstring（straightlining）
29693,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,17.0,5.322490369802474,0.5,NA,wenn sie sachkundige nachprüfbare Egebnisse vorlegt,213,1,57,1,4,50-59,Europe,,invalid,longstring（straightlining）
29707,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.053727963612453,-0.26967994498529685,"Alle, weil die Wissenschaft allen dient und für alle von Nutzen ist.",NA,213,1,61,1,3,60+,Europe,,invalid,longstring（straightlining）
29709,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.863822216844919,0.7071067811865476,Alle die auf die Wissenschaft vertrauen,NA,213,1,50,1,4,50-59,Europe,,invalid,longstring（straightlining）
29711,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,46.0,3.1495491162818507,0.4472135954999579,NA,Taten,213,1,21,1,3,18-29,Europe,,invalid,longstring（straightlining）
29713,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.622143524348836,0.31622776601683794,Die Politik ,NA,213,1,27,0,3,18-29,Europe,,invalid,longstring（straightlining）
29715,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,22.0,1.97296000148819,,die ganze Welt,NA,213,1,67,0,3,60+,Europe,,invalid,longstring（straightlining）
29722,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,20.0,5.5041409306691245,,unser leben wird dadurch verbessert und die natur wird geschüzt,NA,213,1,27,0,4,18-29,Europe,,invalid,longstring（straightlining）
29723,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.078606494576056,0.31622776601683794,Der Begriff profitieren ist leider nicht eindeutig. Unklare Fragen können aber nicht sinnvoll in Umfragen beantwortet werden da Nachfragen nicht möglich sind.,NA,213,1,60,1,4,60+,Europe,,invalid,longstring（straightlining）
29724,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.428534419675607,0.7071067811865476,NA,Glaubwürdigkeit ,213,1,45,1,3,40-49,Europe,,invalid,longstring（straightlining）
29735,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.251167428044558,0.29411764705882354,Ich selber um mein Wissen zu erweitern,NA,213,1,24,0,3,18-29,Europe,,invalid,longstring（straightlining）
29737,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.523628689486467,,Flora und Fauna . Menschen und Wirtschaft . Wissenschaft ist für mich ein Komplexes Thema da sie sich mit allem beschäftigt . Vieles ist für uns nicht machbar und nachvollziehbar  bis es Wissentschaftlich geprüft wird,NA,213,1,72,0,3,60+,Europe,,invalid,longstring（straightlining）
29739,NLD,Netherlands,MEDIUM,1,0,mahalanobis_outlier,0,0,1,0,0,0,0,0,0,0,4.0,10.67844108591311,0.5976143046671968,Niemand ,NA,213,1,19,0,3,18-29,Europe,,valid,
29741,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,6.588237112843661,0.289121654791456,"in gewisser weise jeder, wenn es um impfungen und medikamente geht oder um handys und die neueste technik usw.",NA,213,1,64,0,3,60+,Europe,,invalid,longstring（straightlining）
29745,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.574658391772306,0.485071250072666,"Jeder, ohne Wissenschaften würde es keinen Fortschritt geben. Es würde viel mehr Leid geben, es gebe keine Medizin, wir würden manche Krankheiten nicht kennen. Man könnte nichts lernen, wären alle dumm. Wir würden keine Entdeckungen machen, könnten nicht im Weltraum fliegen. Wir profitieren also alle.",NA,213,1,41,0,3,40-49,Europe,,invalid,longstring（straightlining）
29753,DEU,Germany,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.550346061152816,1.0,NA,"umfassende Betrachtung der Sachlage, Darstellung verschiedener Standpunkte, transparente Dokumentation der verwendeten Verfahren",213,1,62,1,3,60+,Europe,,invalid,longstring（straightlining）
